Notebook,RequirementID,Requirement,Source,Found,Evidence
ed_agent_mesh_FLOW_BUNDLE_v1.ipynb,CHK_HL7_TROP_DELTA,HL7v2 processing + troponin delta logic,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1.ipynb,CHK_RESULTS_ALERT,Results notifications for significant changes,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1.ipynb,CHK_RISK_AUTO,Auto risk scores (HEART/GRACE/Marburg/qSOFA/MEWS/SOFA),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1.ipynb,CHK_DDIMER_ADJ,Adjusted D-dimer (age/pregnancy),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1.ipynb,CHK_CONTEXT_TRACK,Clinical context tracking (meds/allergy/history/pregnancy/baseline),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_NO_AGE_SEX,No age/sex influence in decision logic,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_MED_LISTS,Medication lists + interaction checking,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_HISTORY,Relevant medical history captured (MI/COPD/DM),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_ALLERGIES,Allergies + adverse reactions handled,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_PREGNANCY,Pregnancy status affects recommendations,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_PENI_CEPH,Penicillin→avoid cephalosporins,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_CONTRAST_PREMED,Contrast allergy premed protocols,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_NSAID_ALT,NSAID allergy → alternate pain mgmt,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_INR_ALWAYS,INR always included in lab profile,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_ECG_IMMEDIATE,Immediate ECG for chest pain,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_TROP_ALL_CHEST_ABD,Troponin ordered for chest/abdominal pain,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_TROP_SERIAL,Serial troponin logic per timeline,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_RISK_SCORES,Chest pain risk scores (HEART/GRACE/Marburg),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_SEPSIS_SCORES,Sepsis/ICU scores (qSOFA/MEWS/SOFA/APACHE),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_SOP_AUTOTRIGGER,Auto-trigger SOPs by presentation,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_DDIMER_ADJ,Age/pregnancy-adjusted D-dimer,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_LINGER_MON,Monitor lingering patients (time since assessment),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_FOLLOWUP_ECG,Follow-up ECG aligned with troponin,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CLN_CT_RULES,CT rules (emergencies vs pregnancy),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CHK_QR_TRACK,QR equipment tracking (US/crash carts/wheelchairs),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CHK_SOP_ACCESS,SOP quick-access system,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CHK_LINGERING_DASH,Lingering patient dashboard/alerts,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CHK_HL7_TROP_DELTA,HL7v2 processing + troponin delta logic,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CHK_RESULTS_ALERT,Results notifications for significant changes,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CHK_RISK_AUTO,Auto risk scores (HEART/GRACE/Marburg/qSOFA/MEWS/SOFA),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CHK_DDIMER_ADJ,Adjusted D-dimer (age/pregnancy),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_1.ipynb,CHK_CONTEXT_TRACK,Clinical context tracking (meds/allergy/history/pregnancy/baseline),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_NO_AGE_SEX,No age/sex influence in decision logic,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_MED_LISTS,Medication lists + interaction checking,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_HISTORY,Relevant medical history captured (MI/COPD/DM),Clinical Spec,True,"unexplained""},     ""risk_modifiers"": {""age_ge_65"",""female"",""diabetes"",""ckd"",""known_cad""},     ""vital_red_flags"": {""map_lt_65"","
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_ALLERGIES,Allergies + adverse reactions handled,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_PREGNANCY,Pregnancy status affects recommendations,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_PENI_CEPH,Penicillin→avoid cephalosporins,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_CONTRAST_PREMED,Contrast allergy premed protocols,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_NSAID_ALT,NSAID allergy → alternate pain mgmt,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_INR_ALWAYS,INR always included in lab profile,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_ECG_IMMEDIATE,Immediate ECG for chest pain,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_TROP_ALL_CHEST_ABD,Troponin ordered for chest/abdominal pain,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_TROP_SERIAL,Serial troponin logic per timeline,Clinical Spec,True,"bga"",     ""ecg_interpret"",""ecg_alert"",""ecg_repeat"",""request_troponin_repeat"",     ""page_team"",     ""cap.score.crb65"",""cap.abx.duration"""
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_RISK_SCORES,Chest pain risk scores (HEART/GRACE/Marburg),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_SEPSIS_SCORES,Sepsis/ICU scores (qSOFA/MEWS/SOFA/APACHE),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_SOP_AUTOTRIGGER,Auto-trigger SOPs by presentation,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_DDIMER_ADJ,Age/pregnancy-adjusted D-dimer,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_LINGER_MON,Monitor lingering patients (time since assessment),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_FOLLOWUP_ECG,Follow-up ECG aligned with troponin,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CLN_CT_RULES,CT rules (emergencies vs pregnancy),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CHK_QR_TRACK,QR equipment tracking (US/crash carts/wheelchairs),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CHK_SOP_ACCESS,SOP quick-access system,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CHK_LINGERING_DASH,Lingering patient dashboard/alerts,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CHK_HL7_TROP_DELTA,HL7v2 processing + troponin delta logic,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CHK_RESULTS_ALERT,Results notifications for significant changes,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CHK_RISK_AUTO,Auto risk scores (HEART/GRACE/Marburg/qSOFA/MEWS/SOFA),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CHK_DDIMER_ADJ,Adjusted D-dimer (age/pregnancy),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_2.ipynb,CHK_CONTEXT_TRACK,Clinical context tracking (meds/allergy/history/pregnancy/baseline),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_NO_AGE_SEX,No age/sex influence in decision logic,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_MED_LISTS,Medication lists + interaction checking,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_HISTORY,Relevant medical history captured (MI/COPD/DM),Clinical Spec,True,"ned"",""fatigue_unexplained""}     rf = {""age_ge_65"",""female"",""diabetes"",""ckd"",""known_cad""}     n_equiv = sum(bool(triage_flags.g"
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_ALLERGIES,Allergies + adverse reactions handled,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_PREGNANCY,Pregnancy status affects recommendations,Clinical Spec,True,"ponin elevation across contexts (ACS rule-in, PE suspected, pregnancy/post-partum, type-2). - Troponin context guard (CKD/PE/pr"
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_PENI_CEPH,Penicillin→avoid cephalosporins,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_CONTRAST_PREMED,Contrast allergy premed protocols,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_NSAID_ALT,NSAID allergy → alternate pain mgmt,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_INR_ALWAYS,INR always included in lab profile,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_ECG_IMMEDIATE,Immediate ECG for chest pain,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_TROP_ALL_CHEST_ABD,Troponin ordered for chest/abdominal pain,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_TROP_SERIAL,Serial troponin logic per timeline,Clinical Spec,True,"bga"",     ""ecg_interpret"",""ecg_alert"",""ecg_repeat"",""request_troponin_repeat"",     ""page_team"",     ""cap.score.crb65"",""cap.abx.duration"""
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_RISK_SCORES,Chest pain risk scores (HEART/GRACE/Marburg),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_SEPSIS_SCORES,Sepsis/ICU scores (qSOFA/MEWS/SOFA/APACHE),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_SOP_AUTOTRIGGER,Auto-trigger SOPs by presentation,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_DDIMER_ADJ,Age/pregnancy-adjusted D-dimer,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_LINGER_MON,Monitor lingering patients (time since assessment),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_FOLLOWUP_ECG,Follow-up ECG aligned with troponin,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CLN_CT_RULES,CT rules (emergencies vs pregnancy),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CHK_QR_TRACK,QR equipment tracking (US/crash carts/wheelchairs),Checklist,True,"am"", {""team"":""nursing"",""priority"":""URGENT"",""reason"":""Locate ultrasound machine for bedside echo""}, ctx, raw_emit)  def triage_stan"
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CHK_SOP_ACCESS,SOP quick-access system,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CHK_LINGERING_DASH,Lingering patient dashboard/alerts,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CHK_HL7_TROP_DELTA,HL7v2 processing + troponin delta logic,Checklist,True,"eeded = ASSAYS[assay_key][""rule_in""][""delta_1h""]         if troponin_class == ""rule_in"" and meta.get(""trigger"") == ""abs_0h"" and meta.get(""de"
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CHK_RESULTS_ALERT,Results notifications for significant changes,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CHK_RISK_AUTO,Auto risk scores (HEART/GRACE/Marburg/qSOFA/MEWS/SOFA),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CHK_DDIMER_ADJ,Adjusted D-dimer (age/pregnancy),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_3.ipynb,CHK_CONTEXT_TRACK,Clinical context tracking (meds/allergy/history/pregnancy/baseline),Checklist,True,"ponin elevation across contexts (ACS rule-in, PE suspected, pregnancy/post-partum, type-2). - Troponin context guard (CKD/PE/pr"
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_NO_AGE_SEX,No age/sex influence in decision logic,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_MED_LISTS,Medication lists + interaction checking,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_HISTORY,Relevant medical history captured (MI/COPD/DM),Clinical Spec,True,"ned"",""fatigue_unexplained""}     rf = {""age_ge_65"",""female"",""diabetes"",""ckd"",""known_cad""}     n_equiv = sum(bool(triage_flags.g"
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_ALLERGIES,Allergies + adverse reactions handled,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_PREGNANCY,Pregnancy status affects recommendations,Clinical Spec,True,"th echo triggers ---  NON_ACS_KEYS = [     ""suspected_pe"", ""pregnant"", ""postpartum_6w"", ""ckd_stage"",     ""sepsis_suspected"", ""t"
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_PENI_CEPH,Penicillin→avoid cephalosporins,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_CONTRAST_PREMED,Contrast allergy premed protocols,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_NSAID_ALT,NSAID allergy → alternate pain mgmt,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_INR_ALWAYS,INR always included in lab profile,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_ECG_IMMEDIATE,Immediate ECG for chest pain,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_TROP_ALL_CHEST_ABD,Troponin ordered for chest/abdominal pain,Clinical Spec,True,"k helpers to **check out/in** devices and update location.  Everything else from v1.3 (troponin context guard, echo triggers, default Abbott"
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_TROP_SERIAL,Serial troponin logic per timeline,Clinical Spec,True,"bga"",     ""ecg_interpret"",""ecg_alert"",""ecg_repeat"",""request_troponin_repeat"",     ""page_team"",     ""cap.score.crb65"",""cap.abx.duration"""
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_RISK_SCORES,Chest pain risk scores (HEART/GRACE/Marburg),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_SEPSIS_SCORES,Sepsis/ICU scores (qSOFA/MEWS/SOFA/APACHE),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_SOP_AUTOTRIGGER,Auto-trigger SOPs by presentation,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_DDIMER_ADJ,Age/pregnancy-adjusted D-dimer,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_LINGER_MON,Monitor lingering patients (time since assessment),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_FOLLOWUP_ECG,Follow-up ECG aligned with troponin,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CLN_CT_RULES,CT rules (emergencies vs pregnancy),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CHK_QR_TRACK,QR equipment tracking (US/crash carts/wheelchairs),Checklist,True,"ent Registry** - Tiny **equipment tracker** (JSON file) for ultrasound machines: last seen **location**, **holder**, and **minutes"
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CHK_SOP_ACCESS,SOP quick-access system,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CHK_LINGERING_DASH,Lingering patient dashboard/alerts,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CHK_HL7_TROP_DELTA,HL7v2 processing + troponin delta logic,Checklist,True,"eeded = ASSAYS[assay_key][""rule_in""][""delta_1h""]         if troponin_class == ""rule_in"" and meta.get(""trigger"") == ""abs_0h"" and meta.get(""de"
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CHK_RESULTS_ALERT,Results notifications for significant changes,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CHK_RISK_AUTO,Auto risk scores (HEART/GRACE/Marburg/qSOFA/MEWS/SOFA),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CHK_DDIMER_ADJ,Adjusted D-dimer (age/pregnancy),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_4.ipynb,CHK_CONTEXT_TRACK,Clinical context tracking (meds/allergy/history/pregnancy/baseline),Checklist,True,"th echo triggers ---  NON_ACS_KEYS = [     ""suspected_pe"", ""pregnant"", ""postpartum_6w"", ""ckd_stage"",     ""sepsis_suspected"", ""t"
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_NO_AGE_SEX,No age/sex influence in decision logic,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_MED_LISTS,Medication lists + interaction checking,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_HISTORY,Relevant medical history captured (MI/COPD/DM),Clinical Spec,True,"_rule_in:     demographics: {age: [55, 88], sex: [""M"",""F""], diabetes_p: 0.35, ckd_stage_probs: [0.55,0.2,0.15,0.07,0.03]}     "
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_ALLERGIES,Allergies + adverse reactions handled,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_PREGNANCY,Pregnancy status affects recommendations,Clinical Spec,True,"   confidence: [0.82,0.98]     flags: {suspected_pe: false, pregnant: false, postpartum_6w: false, sepsis_suspected: false, tac"
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_PENI_CEPH,Penicillin→avoid cephalosporins,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_CONTRAST_PREMED,Contrast allergy premed protocols,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_NSAID_ALT,NSAID allergy → alternate pain mgmt,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_INR_ALWAYS,INR always included in lab profile,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_ECG_IMMEDIATE,Immediate ECG for chest pain,Clinical Spec,True,"(10,60)); d1=float(_uni(6.5,24)); t1=round(t0+d1,1)         ecg={""ecg_id"":f""ecg_ACS_{i}"",""source"":""triage"",""phenotype"":""NON_DIAGNOSTIC"",""sev"
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_TROP_ALL_CHEST_ABD,Troponin ordered for chest/abdominal pain,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_TROP_SERIAL,Serial troponin logic per timeline,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_RISK_SCORES,Chest pain risk scores (HEART/GRACE/Marburg),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_SEPSIS_SCORES,Sepsis/ICU scores (qSOFA/MEWS/SOFA/APACHE),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_SOP_AUTOTRIGGER,Auto-trigger SOPs by presentation,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_DDIMER_ADJ,Age/pregnancy-adjusted D-dimer,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_LINGER_MON,Monitor lingering patients (time since assessment),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_FOLLOWUP_ECG,Follow-up ECG aligned with troponin,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CLN_CT_RULES,CT rules (emergencies vs pregnancy),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CHK_QR_TRACK,QR equipment tracking (US/crash carts/wheelchairs),Checklist,True,h — Flow Bundle v1.5 (no QR pack) - Equipment **registry** (ultrasound) with check-in/out and nearest suggestion. - **QR text hand
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CHK_SOP_ACCESS,SOP quick-access system,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CHK_LINGERING_DASH,Lingering patient dashboard/alerts,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CHK_HL7_TROP_DELTA,HL7v2 processing + troponin delta logic,Checklist,True,"    vitals: {HR: [70,120], MAP: [65,90], SpO2: [92,99]}     troponin: {assay: Abbott_Architect_hs_cTnI, t0: [10,60], delta_1h: [6.5,24]}    "
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CHK_RESULTS_ALERT,Results notifications for significant changes,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CHK_RISK_AUTO,Auto risk scores (HEART/GRACE/Marburg/qSOFA/MEWS/SOFA),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CHK_DDIMER_ADJ,Adjusted D-dimer (age/pregnancy),Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(1).ipynb,CHK_CONTEXT_TRACK,Clinical context tracking (meds/allergy/history/pregnancy/baseline),Checklist,True,"   confidence: [0.82,0.98]     flags: {suspected_pe: false, pregnant: false, postpartum_6w: false, sepsis_suspected: false, tac"
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_NO_AGE_SEX,No age/sex influence in decision logic,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_MED_LISTS,Medication lists + interaction checking,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_HISTORY,Relevant medical history captured (MI/COPD/DM),Clinical Spec,True,"_rule_in:     demographics: {age: [55, 88], sex: [""M"",""F""], diabetes_p: 0.35, ckd_stage_probs: [0.55,0.2,0.15,0.07,0.03]}     "
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_ALLERGIES,Allergies + adverse reactions handled,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_PREGNANCY,Pregnancy status affects recommendations,Clinical Spec,True,"   confidence: [0.82,0.98]     flags: {suspected_pe: false, pregnant: false, postpartum_6w: false, sepsis_suspected: false, tac"
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_PENI_CEPH,Penicillin→avoid cephalosporins,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_CONTRAST_PREMED,Contrast allergy premed protocols,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_NSAID_ALT,NSAID allergy → alternate pain mgmt,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_INR_ALWAYS,INR always included in lab profile,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_ECG_IMMEDIATE,Immediate ECG for chest pain,Clinical Spec,True,"(10,60)); d1=float(_uni(6.5,24)); t1=round(t0+d1,1)         ecg={""ecg_id"":f""ecg_ACS_{i}"",""source"":""triage"",""phenotype"":""NON_DIAGNOSTIC"",""sev"
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_TROP_ALL_CHEST_ABD,Troponin ordered for chest/abdominal pain,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_TROP_SERIAL,Serial troponin logic per timeline,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_RISK_SCORES,Chest pain risk scores (HEART/GRACE/Marburg),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_SEPSIS_SCORES,Sepsis/ICU scores (qSOFA/MEWS/SOFA/APACHE),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_SOP_AUTOTRIGGER,Auto-trigger SOPs by presentation,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_DDIMER_ADJ,Age/pregnancy-adjusted D-dimer,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_LINGER_MON,Monitor lingering patients (time since assessment),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_FOLLOWUP_ECG,Follow-up ECG aligned with troponin,Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CLN_CT_RULES,CT rules (emergencies vs pregnancy),Clinical Spec,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CHK_QR_TRACK,QR equipment tracking (US/crash carts/wheelchairs),Checklist,True,h — Flow Bundle v1.5 (no QR pack) - Equipment **registry** (ultrasound) with check-in/out and nearest suggestion. - **QR text hand
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CHK_SOP_ACCESS,SOP quick-access system,Checklist,False,
ed_agent_mesh_FLOW_BUNDLE_v1_5(2).ipynb,CHK_LINGERING_DASH,Lingering patient dashboard/alerts,Checklist,False,
